,period_d,rp_re,insol_eflux,eq_temp,teff_k,logg_cgs,rstar_rsun
31,-0.25090517633958853,-0.028482784148832586,-0.08151719194162099,-0.5131279863729996,-0.01991079800474149,0.6427302575925115,-0.15339136491289684
32,-0.28844953740951074,-0.027780100991461748,-0.07555031529847932,0.05471100378304758,0.5389305928333024,0.21280222932826823,-0.08905199843047254
33,-0.30007274651420746,-0.02491786279023394,-0.0761076186782654,0.024626818874117926,-0.07752331252412745,0.3039990838085626,-0.11918562577034215
34,-0.023776787903102,-0.026709520893059054,-0.08257319488581538,-0.9643907600069443,-0.5499459315830924,0.7625889806237557,-0.17008702330390568
35,-0.29231752241701764,-0.02871455922168265,-0.07752091585169853,-0.06562573585267102,0.2566292716883111,0.4759702951142594,-0.1269226381954438
36,-0.2857352116592311,-0.028214219381879332,-0.07824886345948785,-0.11952656714783665,0.09723464818467663,0.24146409787921808,-0.10696929036228692
37,-0.2240413962149338,-0.027956691523157034,-0.08141914082685987,-0.4930718631003798,0.09723464818467663,0.24146409787921808,-0.10696929036228692
38,-0.09072064180764212,-0.028280440831265068,-0.08250539090157184,-0.890433805439159,-0.46448736837933646,0.6766033749709061,-0.15827789907611894
39,-0.20458341264191635,-0.02843863651590876,-0.08154605274532316,-0.5193955248956933,0.23166384872991053,0.18414036077731838,-0.10758010713268966
40,-0.25899628291196297,-0.023880393416524114,-0.08006936262751366,-0.29125712266964343,0.47555682686197775,0.34829469884184916,-0.1189820201802079
41,-0.29197290266270837,-0.027195144855221103,-0.07941955344022801,-0.22106069121547423,-0.11113061266043593,0.6297021355238983,-0.14891204192994323
42,-0.3051616293821738,-0.028677769527579465,-0.08131932529615192,-0.4730157398277601,-1.4054917721959739,0.9449826895843444,-0.19879541151283553
43,-0.23268415492932745,-0.02527840179244515,-0.08123942245970137,-0.45922715507783396,0.1279613225950158,0.15026724339892372,-0.12549739906450402
44,-0.22209816239121552,-0.02843495754649844,-0.08260205568951756,-1.0070100219612614,-1.8481479254199227,1.1847001356468305,-0.2173235202150526
45,-0.26669752974160255,-0.027456351683353714,-0.07950727011872895,-0.2310887528517841,0.36417263212449824,0.20759098050082342,-0.11226303570577752
46,-0.2604845351365993,-0.02762190530681805,-0.08124320335101605,-0.45922715507783396,-0.12265311556431312,0.5749840228357221,-0.13710291770215652
47,-0.1539652857653006,-0.028699843344041374,-0.0826040721648854,-1.0107705450748776,-1.474626789619237,0.955405187239234,-0.1996098338733725
48,-0.235709783748595,-0.028707201282862013,-0.08250614707983478,-0.8916873131436976,-1.474626789619237,0.955405187239234,-0.1996098338733725
49,-0.2150361586033953,-0.028431278577088125,-0.0820492893793091,-0.6547743569858767,-0.05351809814104996,0.6974483702806876,-0.16092477174786424
50,0.06422192214953139,-0.028354020219471435,-0.0824388472144332,-0.8377864818485321,0.23166384872991053,0.18414036077731838,-0.10758010713268966
51,-0.29540754339148306,-0.02148170536099644,-0.079289364749292,-0.2097791218746256,-0.305092744875702,0.561955900767109,-0.14850483074967474
52,-0.310637876175384,-0.01747898664256989,-0.06558728859512569,0.43577734596282314,0.11739902826646172,0.19456285843221027,-0.11552072514792558
53,-0.19917566402794654,-0.02871823819109297,-0.08191481567821643,-0.6121550950315597,0.17885237708714008,0.5306884078024355,-0.1348632562106797
54,-0.24985313482878732,-0.028457031362960353,-0.08172463684508727,-0.5620147868500103,-0.24844043893163914,0.6557583796611246,-0.15318775932276257
55,0.21139049711772512,-0.02854164765939768,-0.08260621466996372,-1.0145310681884938,-0.24844043893163914,0.6557583796611246,-0.15318775932276257
56,-0.30253514055643776,-0.028652016741707233,-0.07331026322423284,0.16627318948699504,-0.09000602400332774,0.03822539360884786,-0.09739982762597695
57,-0.26496622424948846,-0.02839080991357462,-0.08137893734921363,-0.4855508168731474,0.038661925089967575,0.8355464642079897,-0.17538076864739627
58,-0.14696115950260116,-0.028688806435810423,-0.08262499309682671,-1.050882791620117,-1.5965732786852707,1.0908976567528126,-0.21325140841236753
59,0.08499752272178153,-0.02873663303814456,-0.082658769059238,-1.1611914696195258,-1.5965732786852707,1.0908976567528126,-0.21325140841236753
60,-0.11215718197517328,-0.028927939447481125,-0.08214683637522825,-0.6898725727129613,0.23166384872991053,0.18414036077731838,-0.10758010713268966
61,-0.2556011478807366,-0.028968408110994628,-0.08249833323778441,-0.8841662669164653,-1.5965732786852707,1.0908976567528126,-0.21325140841236753
62,-0.29048826233489583,-0.026709520893059054,-0.07963027511616703,-0.24362382989717146,-0.05351809814104996,0.6687865017297377,-0.15603823758464214
63,-0.12648483567093166,-0.028556363537038956,-0.0824302771941199,-0.8315189433258384,-0.20907188734339205,0.728715863245361,-0.1641824611900123
64,-0.31064771477661896,-0.025830247203992927,-0.06418167923403247,0.4758895925080627,-0.07080185249686576,-0.034732089975386245,-0.08844118166006976
65,-0.25809604797327396,-0.022982724880406397,-0.08120766297265793,-0.4529596165551403,0.04250275939125997,0.603645891386672,-0.14585795807792945
66,-0.24490806430038822,-0.028464389301780992,-0.08169552398196411,-0.5544937406227779,-0.2532414818082546,0.4968152904240409,-0.14667238043846648
67,-0.23337639742619354,-0.024524213063329855,-0.08117174450516831,-0.4466920780324466,0.01369650213156699,0.06167601333235291,-0.10513684005107861
68,0.9464757044519946,-0.026135601665049364,-0.08264843462297781,-1.1173186999606701,-0.12265311556431312,0.5749840228357221,-0.13710291770215652
69,-0.2703419056052248,-0.029119245856817685,-0.07944463335261549,-0.2235677066245517,0.23166384872991053,0.18414036077731838,-0.10758010713268966
70,0.21055589946379138,-0.024925220729054575,-0.08259008286702102,-0.9882074063931803,-0.12265311556431312,0.5749840228357221,-0.13710291770215652
71,-0.06616493835641199,-0.028707201282862013,-0.08245044194779827,-0.8465610357803032,-0.12265311556431312,0.5749840228357221,-0.13710291770215652
72,-0.3114035555753476,-0.019958612025124573,-0.06874055195158159,0.3392572527133405,0.04826401084319856,0.5072377880789328,-0.12732984937571232
73,-0.2985299905390146,-0.0287844596404787,-0.08055243450782122,-0.35267900019204146,-0.9081037301786083,0.6323077599376218,-0.16479327796041507
74,-0.2826118285379643,-0.02849014208765322,-0.0808419247528164,-0.392791246737281,-0.4251188167910894,0.6218852622827299,-0.14931925311021174
75,-0.1430052484678258,-0.028155355871314236,-0.08246039829492696,-0.8540820820075357,-0.6795740892517107,0.5437165298710487,-0.15868511025638746
76,-0.2954225881756961,-0.02866305364993819,-0.08212427705705057,-0.6810980187811901,-1.5965732786852707,1.0908976567528126,-0.21325140841236753
77,-0.30282010271118953,-0.018277323004609006,-0.07346931271887101,0.1587521432597626,0.3007988661531737,0.4447028021495883,-0.12244331521249023
78,-0.15949002443678661,-0.02826204598421347,-0.08195539724499416,-0.624690172076947,0.15580737127938568,0.18153473636359713,-0.09923227793718525
79,-0.28156011394137576,-0.0287844596404787,-0.07512950209515373,0.07852765016928355,0.22494238870264885,-0.3760688881730586,-0.028173926980330576
80,-0.23849183240005634,-0.028394488882984938,-0.08096568592851743,-0.41284737000990074,0.15580737127938568,0.18153473636359713,-0.09923227793718525
81,0.01727990199757815,-0.027930938737284805,-0.08240179447954919,-0.8139698354622961,0.15580737127938568,0.18153473636359713,-0.09923227793718525
82,-0.29377626374814425,-0.025149637863084006,-0.07998945979106309,-0.2812290610333335,-0.4443229882975514,0.6166740134552852,-0.1521697313720913
83,-0.25628420165355126,-0.027379093325737028,-0.08009948372832072,-0.2950176457832596,0.34592866919335935,0.27012596643016795,-0.09271689905288912
84,-0.11226505274394527,-0.028747669946375516,-0.08264049475121696,-1.0909950381653566,-1.7914956194758598,1.0231514219960232,-0.20693963511820568
85,-0.25142263675158927,-0.02874031200755488,-0.08253185714077471,-0.9155039595299337,-1.7914956194758598,1.0231514219960232,-0.20693963511820568
86,-0.29180325630440646,-0.02438809119514807,-0.07931343642399556,-0.21103262957916433,-0.09480706687994324,0.6088571402141167,-0.14545074689766094
87,-0.19412047576161207,-0.0283466622806508,-0.08093732924365721,-0.4078333391917458,0.22494238870264885,-0.3760688881730586,-0.028173926980330576
88,-0.13139951200347225,-0.02816639277954519,-0.08217973012966609,-0.7024076497583487,-0.011268920826833595,0.19456285843221027,-0.11022697980443497
89,-0.25476341631482063,-0.0256058300699635,-0.08136469599192828,-0.48304380146406994,0.07418964237692224,0.6583640040748481,-0.15563102640437362
90,-0.18855787797719226,-0.02535933911947216,-0.08229051024518666,-0.7512944502353593,-0.6017971946505397,0.418646558012362,-0.14402550776672116
91,-0.25312730613174017,-0.028633621894655643,-0.0820097160502153,-0.6422392799404893,-0.7218232665659271,0.6218852622827299,-0.16458967237028083
92,-0.2832146750035043,-0.028872754906326348,-0.08130369761205118,-0.4717622321232213,-0.7218232665659271,0.6218852622827299,-0.16458967237028083
93,-0.2720205925952875,-0.0279898022478499,-0.07909301046034883,-0.19097650630654456,0.47555682686197775,0.35350594766929394,-0.11063419098470348
94,-0.30335598513597445,-0.019752589738146736,-0.07514903670027967,0.07727414246474482,0.1452450769508316,0.5541390275259406,-0.13791734006269352
95,-0.29808535568863553,-0.026102490940356503,-0.07943278655982945,-0.2235677066245517,-0.5547469744597078,0.47857591952798295,-0.15257694255235982
96,-0.1889160375453858,-0.02757039973507359,-0.08226366591685233,-0.738759373189972,-0.3473419221899184,0.6401246331787902,-0.14728319720886923
97,-0.25441815848377847,-0.029019913682739085,-0.0787161816259842,-0.1571317982839987,0.22494238870264885,-0.3760688881730586,-0.028173926980330576
98,-0.046891758363159654,-0.02701855432352581,-0.08251648151609496,-0.9004618670754688,-0.3473419221899184,0.6401246331787902,-0.14728319720886923
99,-0.290413624041157,-0.024892110004361707,-0.07825113199427668,-0.11952656714783665,0.18941467141569418,0.4968152904240409,-0.13079114440799464
100,-0.2899957428721662,-0.017843204614191425,-0.07777650410457193,-0.08317484371621332,0.4160238951919456,0.5306884078024355,-0.136695706521888
101,-0.11505527362917974,-0.026507177575491536,-0.08182281398955886,-0.587084940940785,0.12123986256775411,-0.3760688881730586,-0.03183882760274715
102,-0.20757801599893536,-0.028284119800675384,-0.0808269272172681,-0.3902842313282035,0.12123986256775411,-0.3760688881730586,-0.03183882760274715
103,-0.27042424371515067,-0.028556363537038956,-0.07754675194234895,-0.06687924355720976,0.12123986256775411,-0.3760688881730586,-0.03183882760274715
104,-0.3065163217100125,-0.028813891395761248,-0.06102299660002551,0.554860577894003,0.12123986256775411,-0.3760688881730586,-0.03183882760274715
105,-0.2968449548532765,-0.028847002120454115,-0.06922979928770316,0.3242151602588757,0.22494238870264885,-0.3760688881730586,-0.028173926980330576
106,0.12284542833526521,-0.028427599607677805,-0.08236486777437567,-0.7914066967805988,0.12123986256775411,-0.3760688881730586,-0.03183882760274715
107,-0.2206344331721273,-0.028545326628808,-0.08224702999506767,-0.7312383269627396,-0.6277228261842633,0.6974483702806876,-0.15970313820705873
108,0.1741777025858889,-0.02853796868998736,-0.08262222044319593,-1.0446152530974233,-0.6277228261842633,0.6974483702806876,-0.15970313820705873
109,-0.3039125725389647,-0.023133562626229454,-0.07958931546025784,-0.23735629137447778,-0.7861572411125748,0.6375190087650666,-0.1709014456644427
110,-0.25445994646305004,-0.02858211632291118,-0.08197757847404039,-0.6309577105996407,-0.8111226640709753,0.5228715345612672,-0.15502020963397087
111,-0.2882810716556539,-0.02886539696750571,-0.0810108045648728,-0.42036841623713317,-0.8111226640709753,0.5228715345612672,-0.15502020963397087
112,-0.2819336028719918,-0.015308394690481964,-0.07808502483585106,-0.1069914901024493,0.4409893181503462,0.3509003232555704,-0.11246664129591176
113,-0.23161601826102565,-0.026378413646130392,-0.08190460727166676,-0.6096480796224822,-0.21771376452129995,0.5671671495945537,-0.1521697313720913
114,-0.25223639546689813,-0.028302514647726974,-0.08177429255102026,-0.5732963561908588,-0.5739511459661698,0.42646343125352804,-0.14545074689766094
115,-0.1963642163608363,-0.028302514647726974,-0.08225345751030265,-0.7349988500763558,-0.5739511459661698,0.42646343125352804,-0.14545074689766094
116,-0.26695550935370715,-0.028604190139373094,-0.08139267458765702,-0.4880578322822249,-0.3473419221899184,0.6401246331787902,-0.14728319720886923
117,-0.21215456174171166,-0.028560042506449272,-0.08237797486426661,-0.7989277430078313,-0.8744964300422999,0.6687865017297377,-0.1739555295164565
118,-0.004845036854293136,-0.02843863651590876,-0.08260129951125461,-1.0057565142567226,-0.8744964300422999,0.6687865017297377,-0.1739555295164565
119,-0.28787343579943886,-0.027125244436425052,-0.07577023714328411,0.04342943444219896,0.4419495267256693,0.14766161898520247,-0.0825366195461764
120,-0.18008598015295085,-0.028030270911363404,-0.08184260065410576,-0.5920989717589399,0.2547088545376649,0.2831540884987811,-0.11267024688604602
121,-0.07817223229064788,-0.024318190776352017,-0.08239511490489324,-0.8089558046441412,0.23934551733249534,0.6479415064199562,-0.15379857609316533
122,0.39300031912420297,-0.026617546657801094,-0.08255088762705867,-0.9368135905070921,-0.09864790118123563,-0.2952945313476539,-0.06156524376234824
123,-0.29696537481962954,-0.01954288848175858,-0.08020131573439651,-0.307552722828647,-0.6190809490063555,0.6244908866964535,-0.17029062889403995
124,-0.10316115608480211,-0.028567400445269907,-0.08190813610356047,-0.6109015873270209,0.10107548248596902,-0.4021251323102849,-0.04548040214174217
125,-0.23313403583027154,-0.028501178995884176,-0.08158877681717921,-0.5294235865320032,-0.10728977835914352,0.3300553279457889,-0.12671903260530953
126,-0.18225750572402247,-0.028056023697235633,-0.0822540876588551,-0.7349988500763558,-0.35886442509379557,0.48899841718287257,-0.14545074689766094
127,-0.25857424547156344,-0.028468068271191308,-0.08171682300303688,-0.5595077714409328,-0.48945279133773706,0.5906177693180589,-0.15339136491289684
128,-0.002978255565893998,-0.02829515670890634,-0.08255832337997758,-0.9455881444388633,-0.48945279133773706,0.5906177693180589,-0.15339136491289684
129,-0.17004248607011133,-0.028556363537038956,-0.08236537189321763,-0.7914066967805988,-0.48945279133773706,0.5906177693180589,-0.15339136491289684
130,0.04259148740260719,-0.025223217251290377,-0.08255025747850622,-0.9355600828025534,-0.08712539827735845,0.6531527552474033,-0.161535588518267
131,-0.27433266013847074,-0.028501178995884176,-0.0811248614528661,-0.43791752410067547,-0.36078484224444174,0.6166740134552852,-0.14545074689766094
132,0.11163278183826021,-0.026393129523771663,-0.08207802415330079,-0.6648024186221866,0.012736293556243889,-1.1160662216703008,0.10518773455760587
133,-0.1472650247449386,-0.028571079414680227,-0.08238377223094914,-0.8026882661214475,-0.36078484224444174,0.6166740134552852,-0.14545074689766094
134,-0.23235276653453685,-0.028431278577088125,-0.08208382151998332,-0.6673094340312641,-0.6392453290881406,0.4707590462868146,-0.150337281060883
135,-0.3052139367394634,-0.02889114975337794,-0.07729179383802798,-0.04933013569366747,-0.333899002135395,0.6375190087650666,-0.14870843633980899
136,-0.2731242487707151,-0.024031231162347174,-0.08071072782419647,-0.37398863116919995,-0.07752331252412745,0.5072377880789328,-0.149522858700346
137,-0.2969526992710993,-0.028445994454729395,-0.07604334352591559,0.027133834283195397,0.2710324003181576,0.43688592890841993,-0.12223970962235597
138,-0.2867959045784592,-0.02826572495362379,-0.07921160441791977,-0.20225807564739318,-0.08232435540074294,0.3873790650476886,-0.12488658229410125
139,-0.14704918748966928,-0.02842024166885717,-0.08222875568704664,-0.7237172807355071,-0.08232435540074294,0.3873790650476886,-0.12488658229410125
140,-0.23835487951411582,-0.028427599607677805,-0.08151013427783355,-0.5118744786684608,-0.08232435540074294,0.3873790650476886,-0.12488658229410125
141,1.364807822022615,-0.026547646239005043,-0.08257710180684057,-0.9694047908250993,0.012736293556243889,-1.1160662216703008,0.10518773455760587
142,-0.29967624613673494,-0.027802174807923654,-0.07262957675787719,0.19510386669138594,0.49284058121779356,0.3196328302908993,-0.10574765682148139
143,-0.09027611022230446,-0.02797140740079831,-0.08237873104252956,-0.7989277430078313,-0.1783452129330529,0.33266095235951243,-0.12447937111383274
144,0.13255250222773177,-0.027382772295147344,-0.08255353425097897,-0.9393206059161696,-0.1783452129330529,0.33266095235951243,-0.12447937111383274
145,-0.27267385060336946,-0.028515894873525446,-0.0804857647909721,-0.3426509385557316,-0.1783452129330529,0.33266095235951243,-0.12447937111383274
146,-0.303922351054685,-0.028725596129913607,-0.07532774682975425,0.06724608082843493,-0.1783452129330529,0.33266095235951243,-0.12447937111383274
147,-0.13841810638216656,-0.028280440831265068,-0.0824551050470864,-0.8503215588939195,-0.5240203000493686,0.6505471308336798,-0.16092477174786424
148,-0.2964916793841306,-0.028788138609889023,-0.07971458899248474,-0.2523983838289426,-0.48945279133773706,0.5906177693180589,-0.15339136491289684
149,-0.026729127089605266,-0.026297476319103386,-0.08249619073270609,-0.8829127592119266,-0.4452831968728745,0.29097096173994946,-0.1242757655236985
150,-0.26499970862729233,-0.028685127466400104,-0.08115699902904101,-0.44418506262336915,-0.4452831968728745,0.29097096173994946,-0.1242757655236985
151,-0.28648061748557235,-0.02854164765939768,-0.07700671463289996,-0.031781027830125166,0.1356429911976006,0.025197271540234708,-0.0851834922179217
152,-0.2842206577397643,-0.028545326628808,-0.08074828467792244,-0.38025616969189363,-0.6017971946505397,0.418646558012362,-0.14402550776672116
153,-0.22574771836849844,-0.02883964418163348,-0.08208747638158753,-0.6673094340312641,-0.6017971946505397,0.418646558012362,-0.14402550776672116
154,-0.2876022641182548,-0.028445994454729395,-0.08230134880028879,-0.757561988758053,-1.7050768476967808,1.0726582858567546,-0.20836487424914543
155,-0.27220632413975376,-0.028552684567628637,-0.08218993853621576,-0.7074216805765036,-1.2979484117597868,0.7964620980021503,-0.18474662579357198
156,-0.21817664314360805,-0.02860786910878341,-0.08248560423702493,-0.8741382052801554,-1.2979484117597868,0.7964620980021503,-0.18474662579357198
157,-0.14005966652653215,-0.02888747078396762,-0.082584159470628,-0.9794328524614092,-1.2979484117597868,0.7964620980021503,-0.18474662579357198
158,-0.24684554635897302,-0.005989565174145154,-0.0712707244193757,0.2502582056910903,0.5638960157917029,-1.3948680339386288,0.17583887433419204
159,-0.11562818346155358,-0.0282473301065722,-0.08250728134722919,-0.8929408208482364,-0.6661311691971873,0.6010402669729484,-0.1668293338617576
160,-0.26752935769038694,-0.028475426210011943,-0.07755544799237274,-0.0681327512617485,0.3190428290843126,-0.3187451510711589,-0.04853448599375596
161,-0.2859378808725235,-0.028431278577088125,-0.07765942250352686,-0.0756537974889809,0.37857576075434474,0.31702720587717576,-0.11796399222953663
162,-0.2545569907401969,-0.027688126756203784,-0.08090380534066692,-0.40281930837359087,0.19037487999101727,0.48378716835542773,-0.1250901878842355
163,1.6895238185301524,-0.02774331129735856,-0.08266620481215689,-1.207571254687459,-0.5240203000493686,0.6505471308336798,-0.16092477174786424
164,-0.3077061329660845,-0.021470668452765483,-0.07817412784116738,-0.11325902862514298,-0.38767068235348856,0.8381520886217133,-0.1908547934975996
165,-0.24126623929638866,-0.027879433165540347,-0.08201601753573978,-0.643492787645028,-0.4952140427896757,0.6818146237983532,-0.15502020963397087
166,-0.22276547717769069,-0.028258367014803155,-0.08047227961194968,-0.34139743085119284,0.03002004791205968,-0.4516319961710163,-0.026341476669122264
167,-0.14325742454020907,-0.02833562537241984,-0.08244035957095909,-0.8390399895530708,-0.4952140427896757,0.6818146237983532,-0.15502020963397087
168,-0.2954589549533961,-0.02876974376283743,-0.08003142768465621,-0.2874965995560272,-0.4952140427896757,0.6818146237983532,-0.15502020963397087
169,-0.25395172298913127,-0.028777101701658064,-0.08255063556763771,-0.9355600828025534,-1.824142711036845,1.1560382670958806,-0.2179343369854554
170,-0.21789723999553895,-0.02893529738630176,-0.08260306392720147,-1.0082635296658,-1.824142711036845,1.1560382670958806,-0.2179343369854554
171,-0.13865453591201524,-0.028931618416891444,-0.08264087284034843,-1.0922485458698954,-1.824142711036845,1.1560382670958806,-0.2179343369854554
172,-0.2592761572256516,-0.02850853693470481,-0.08068274922846773,-0.368974600351045,0.22686280585329505,0.47336467070053817,-0.1265154270151753
173,-0.24619007710273033,-0.025543287589988084,-0.08162671176003665,-0.5381981404637743,-0.26956502758874734,0.4290690556672516,-0.14198945186537862
174,-0.25316942592654024,-0.026117206817997774,-0.07986254787259983,-0.26744047628340745,0.5773389358462263,0.27794283967133626,-0.09454934936409738
175,-0.23623110838639172,-0.028114887207800733,-0.08092094538129353,-0.4053263237826683,0.4323474409724383,0.3509003232555704,-0.10981976862416648
176,-0.16654104314167434,-0.02456836069625368,-0.08062061658119624,-0.3614535541238126,1.1621059582179938,-0.07121083176750445,-0.035300122635029456
177,-0.28062010105125196,-0.026849321730651163,-0.07972278092366658,-0.2523983838289426,0.24222614305846463,0.59322339373178,-0.1452471413075267
178,-0.3054481040456911,-0.028729275099323926,-0.0804422845408531,-0.3363834000330379,-1.068458562257566,0.8355464642079897,-0.18209975312182666
179,-0.07687083097511287,-0.02871088025227233,-0.08259928303588678,-1.0019959911431064,-1.068458562257566,0.8355464642079897,-0.18209975312182666
180,-0.21239478650600882,-0.028464389301780992,-0.07959649915375576,-0.23986330678355525,0.24606697735975702,-0.8112081652647466,0.017433725209742342
181,-0.28592903778890755,-0.02538141293593407,-0.07830141784876211,-0.12328709026145286,-0.012229129402156693,0.08512663305585798,-0.11511351396765707
182,-0.30685782817871016,-0.02458307657389495,-0.06776382169528529,0.37310196073588636,0.23262405730523364,0.15026724339892372,-0.09373492700356037
183,-0.13664132728111925,-0.028497500026473856,-0.0816223007201695,-0.5369446327592355,0.3190428290843126,-0.3187451510711589,-0.04853448599375596
184,-0.26191682280546785,-0.028983123988635902,-0.08257445518292028,-0.965644267711483,-1.9700944144859562,1.354065722538806,-0.22994706680337637
185,-0.2957215258109289,-0.029075098223893866,-0.08239574505344568,-0.8089558046441412,-1.9700944144859562,1.354065722538806,-0.22994706680337637
186,-0.18862150913207748,-0.029001518835687495,-0.08263936048382256,-1.0872345150517404,-1.9700944144859562,1.354065722538806,-0.22994706680337637
187,-0.2024575524171213,-0.027732274389127603,-0.08124181702420068,-0.45922715507783396,0.3161622033583433,-0.021703967906773095,-0.08111138041523665
188,-0.28873336098504876,-0.028361378158292073,-0.07686455311946742,-0.021752966193815285,0.4457903610269617,0.35350594766929394,-0.11022697980443497
189,0.6085304616742858,-0.028147997932493594,-0.08259865288733433,-1.0007424834385676,0.4457903610269617,0.35350594766929394,-0.11022697980443497
190,-0.22875552135967125,-0.028549005598218314,-0.08249064542544454,-0.8778987283937716,-1.3555609262791726,0.9032926989647814,-0.19329806057921065
191,-0.26587161781418556,-0.028975766049815263,-0.08232176561338814,-0.7675900503943629,-1.3555609262791726,0.9032926989647814,-0.19329806057921065
192,-0.2888337276084606,-0.025528571712346813,-0.07950600982162406,-0.22983524514724538,0.04058234224061377,0.6401246331787902,-0.15196612578195706
193,0.04909365298972782,-0.028729275099323926,-0.08263142061206169,-1.0659248840745819,-1.068458562257566,0.8355464642079897,-0.18209975312182666
194,-0.28408144311855854,-0.028813891395761248,-0.08183768549539665,-0.5908454640544012,-1.068458562257566,0.8355464642079897,-0.18209975312182666
195,-0.2345266364795444,-0.02876606479342711,-0.08238415032008062,-0.8026882661214475,-1.068458562257566,0.8355464642079897,-0.18209975312182666
196,-0.27362553896937736,-0.02781689068556493,-0.08024630834104139,-0.3125667536468019,0.24222614305846463,0.59322339373178,-0.1452471413075267
197,-0.2615342808781797,-0.028501178995884176,-0.08156344484537076,-0.5231560480093095,-0.5605082259116464,0.4134353091849149,-0.1430074798160499
